user_id,date,name,brand,price,image,quantity
300,2011-01-15T20:10:07,Iogurte Grego DANONE Tradicional 100g,Danone ,"R$ 2,19",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-3271388f69824f848a0fcd5dd2c78deb.jpg,4
284,1992-11-25T05:42:12,Risoto Primavera TIO JOÃO Cozinha&Sabor 175g  ,Tio João,"R$ 6,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-77a3511671044bcc825a27b97757b462.jpg,2
902,2012-01-19T23:16:20,Massa BARILLA sem Glúten Spaguetti Nº5 400g,Barilla,"R$ 19,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-acafbe58b5d54b6b9ea55ee6164df7c2.jpeg,4
981,1997-01-13T12:14:48,Macarrão com Ovos ADRIA Pena 500g ,Adria,"R$ 3,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-c6052b5197514837a0dc8f162c2fcdba.jpeg,5
352,2010-01-01T01:38:54,Massa LA MOLISANA Fettuccine 500g,La Molisana,"R$ 5,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-8cc3e8620b904f6f9633bc5e20e08df2.jpeg,4
400,2015-11-01T21:46:33,Atum Sólido COQUEIRO Óleo Light 170g,Coqueiro ,"R$ 9,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-b7b0e9791d424d8f948fb8eb222aef9b.jpeg,3
860,1997-07-27T08:18:02,Trigo para Kibe YOKI 500g ,Yoki,"R$ 4,29",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-ba4bff30cadd45d98f3d1309259e9e87.jpg,2
804,2003-12-22T11:26:37,Sardinha COQUEIRO Óleo 250g,COQUEIRO,"R$ 6,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-2016020915550212777815211f720c50457797563af5c097a7cb.jpg,4
352,2010-01-01T01:38:54,Farinha de Milho NIPPON 500g ,Nippon,"R$ 2,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-9e5763edffe14ba1be11eb16cc102601.jpg,4
837,2002-01-10T13:22:33,Presunto SEARA Fatiado 200g ,Seara ,"R$ 6,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-5cded689a0024371938c50aca29091bb.jpg,2
762,1997-03-09T08:42:46,Leite Fermentado CANTO DE MINAS 900g,Canto de Minas,"R$ 6,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-43be9cd76aa741aa9ab917d228969331.jpg,3
559,1993-07-15T20:24:38,Farinha de Mandioca YOKI 500g ,Yoki,"R$ 5,19",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-face0f01a94643fa80a24dc013a1ffb8.jpg,4
735,2006-09-09T16:17:57,Ricota Fresca VALE DO ORIZONA Kg,Vale do Orizona,"R$ 17,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-d93fba14619b4fb484b09822f5bda622.jpg,3
70,2003-04-26T18:42:00,Massa Pastel GERMANA Lanche 200g,Germana ,"R$ 3,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-b18699807e404fcab585b3148d0da239.jpg,3
254,2007-12-22T11:00:37,Farinha de Trigo RENATA Especial 1Kg,Renata,"R$ 4,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-0c8769fed3e849d0a4bfe442a49c3d35.jpg,4
904,2007-07-03T05:39:03,Cogumelos Inteiros HEMMER Sachê 100g,Hemmer,"R$ 10,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-2b6cb4c1230c4aeb97e66195e6f04e5a.jpg,5
349,1996-12-03T09:20:12,Salada de Atum GOMES DA COSTA Batata Doce 150g,GOMES,"R$ 11,98",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-c74232091dec444cbcaed97818b1d65d.jpg,2
562,2010-05-18T18:26:19,Feijão Carioca DELÍCIA 1Kg,Delicia ,"R$ 4,89",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-4657b53ba6d946a4b7e921e00c893bb6.jpg,5
254,2007-12-22T11:00:37,Iogurte Grego ITAMBÉ NoLac Frutas Vermelhas e Maracujá Bandeja 540g,Itambé,"R$ 8,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-bc1d995a6c204d9abb0a72a9b30f6ad7.jpeg,3
866,2012-03-03T03:28:06,Arroz Agulhinha JASMINE 1Kg ,Jasmine,"R$ 10,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-8260ed9775924758bd7b4c7ef5c37c29.jpg,2
625,2012-04-13T21:00:36,Iogurte ITAMBÉ Frutas Vermelhas Garrafa 900g,Itambé ,"R$ 7,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-cbbc8c52322e4bca8ddd3e909bddf364.jpeg,5
352,2010-01-01T01:38:54,Lasanha SEARA 4 Queijos 600g,Seara ,"R$ 11,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-d83b1199cc19413399145ee8c4a24e49.jpg,4
284,1992-11-25T05:42:12,Risoto Primavera TIO JOÃO Cozinha&Sabor 175g  ,Tio João,"R$ 6,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-77a3511671044bcc825a27b97757b462.jpg,2
560,2008-02-16T20:27:33,Massa BARILLA Capellini 500g,Barilla ,"R$ 11,98",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-b5c2d7b75d264beda3d68c88f9286c8a.jpg,4
953,1999-10-05T12:46:33,Macarrão Instantâneo NISSIN LÁMEN Frango com Alho 85g,Nissin Lámen,"R$ 1,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-309be2d6a84442d6ba9f5023a31520cb.jpg,3
860,1997-07-27T08:18:02,Macarrão RENATA Spaguetti Nº 8 500g,Renata ,"R$ 4,98",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-3f8f50c23a5d42af936d3dc4e5c14c0f.jpg,3
134,1997-07-26T14:19:00,Macarrão Instantâneo NISSIN LÁMEN Frango Assado 85g,Nissin Lámen,"R$ 1,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-555b5da6d10e426b9e2e2f4ebf788fd1.jpg,4
890,2015-11-07T21:17:49,Queijo Gruyere CRUZILIA Forma Kg,Cruzilia,"R$ 99,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-8b0077e626ef4617a4ae5ce1e6b1c3cf.jpg,5
944,2018-12-16T14:27:23,Iogurte ITAMBÉ Vitamina de Frutas Garrafa 900g ,Itambé ,"R$ 7,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-b2f40d84698943789e708346e5305164.jpeg,3
246,1999-01-17T03:35:33,Mortadela Bologna AURORA Fatiada 200g,Aurora,"R$ 4,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-0e69770094bf483ab197881b65df46a0.png,3
199,1992-08-09T17:59:03,Amido de Milho MAIZENA 500g,Maizena,"R$ 6,79",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-bfa2c6b1bc3d4feba5b0b6066592cb2f.jpg,5
269,2006-12-08T14:13:29,Sardinha GOMES DA COSTA Limão 125g ,Gomes da Costa,"R$ 4,39",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-56847417d1e64fd5ad151a49fc0b8e2e.jpeg,4
404,2016-12-16T12:03:13,Flocão de Milho NIPPON 500g ,Nippon,"R$ 1,79",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-6f8e2a25e0d24094994427a5a93573f2.jpeg,5
385,1997-08-18T02:48:12,Iogurte ACTIVIA Morango 170g,Activia ,"R$ 3,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-9ac22615e3d541d48136cc1b083affd8.jpg,2
352,2010-01-01T01:38:54,Ervilha Verde YOKI Partida 500g ,Yoki,"R$ 9,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-c31b9e2e6b32435b8441c760f9b71f33.jpg,3
352,2010-01-01T01:38:54,Margarina DELÍCIA com Sal 250g ,Delicia ,"R$ 2,29",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-fb106635c77c4df6bf72ddc54ca26ad6.jpeg,4
953,1999-10-05T12:46:33,Farinha de Trigo FINNA 1Kg,Finna,"R$ 3,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-3f8d0abff53d41e3bacc5f88d7a432cd.jpeg,4
578,2003-03-25T03:29:20,Presunto PERDIGÃO Fatiado 200g,Perdigão ,"R$ 7,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-5b448d375bc34fa0b7831398aa7987bd.jpg,4
881,2007-06-21T04:35:32,Macarrão EMEGÊ com Ovos Penne 500g,Emegê,"R$ 4,29",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-7eff97f448944ca889cba6b38d051504.jpg,2
404,2016-12-16T12:03:13,Risoto Milanês TIO JOÃO Cozinha&Sabor 175g ,Tio João,"R$ 6,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-8001ae3797324c51b2b9ae8da3b79177.jpg,3
134,1992-04-24T05:32:38,Tomate em Cubos SELLE ROSSO 240g,Selle Rosso,"R$ 4,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-6871a7f5c9b246f1864ec8b428c664b8.jpeg,2
352,2010-01-01T01:38:54,Queijo Fatiado PRESIDENT Mussarela 150g,President ,"R$ 7,59",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-bd60b0aa7118481791fc4d53202fe260.jpg,3
146,2005-01-02T17:41:39,Feijoada ANGLO 430g,Anglo,"R$ 7,59",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-960f4ed0dd1c499ab054f6326ff16cfb.jpg,2
654,1999-09-07T05:19:09,Macarrão EMEGÊ com Ovos Cabelo de Anjo 500g,Emegê,"R$ 4,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-edb44026528b4eaa961e65775a3813b3.jpg,5
476,2004-09-10T03:31:00,Macarrão PAGANINI Espaguete 500g,Paganini,"R$ 5,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-d694b793b4d04e66b3e454214207b62a.jpeg,3
829,2017-04-22T01:30:46,Azeitonas Verdes CAMPO BELO sem Caroço 160g,Campo Belo,"R$ 5,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-a81993c8d7374ecf90a46046cc214053.jpeg,2
625,2012-04-13T21:00:36,Iogurte ITAMBÉ Coco 170g,Itambé ,"R$ 2,19",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-70c938abdd4a479fb640205ba397d62d.webp,3
610,1994-02-10T01:31:54,Iogurte Polpa ITAMBÉ Morango e Coco 540g ,Itambé ,"R$ 3,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-f2d470ab870e410a9426d037a276c212.jpeg,3
723,2005-07-01T22:22:19,Cogumelos Champignons LA VIOLETERA Fatiado 200g,La Violetera,"R$ 18,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-fc0c4095d0ae4dd7a7b755bfa00272ec.jpeg,4
404,2016-12-16T12:03:13,Massa sem Glúten BARILLA Penne Rigate 500g,Barilla,"R$ 19,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-e8786cf916ce4af3be5a7183b3181ac3.jpeg,3
815,2003-08-14T16:24:16,Iogurte Grego NESTLÉ Light Torta de Maracujá 90g ,Nestle ,"R$ 2,19",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-42e88936b81a4c3bb554d16bbd133902.jpg,4
70,2003-04-26T18:42:00,Bebida Láctea NESCAU Tradicional 200ml,Nescau ,"R$ 1,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-e831a194886e40a39147d85b807d9bd0.jpg,3
953,1999-10-05T12:46:33,Arroz Preto TIO JOÃO 500g,Tio João,"R$ 15,98",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-bbe37c407e1e4c86974536a49c33fbba.jpg,3
953,1999-10-05T12:46:33,Macarrão EMEGÊ com Ovos Furadinho 500g,Emegê,"R$ 4,29",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-7ee19a1dbd4a459d9597db0f59ce9647.jpeg,2
385,1997-08-18T02:48:12,Macarrão EMEGÊ com Ovos Padre Nosso 500g,Emegê,"R$ 4,29",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-6cba2a62a8734438a822d210416a7400.jpg,4
688,1997-04-15T06:44:59,Arroz com Tomate e Manjericão TIO JOÃO Cozinha Fácil 250g,Tio João,"R$ 5,39",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-74bc31db75ea4e1ebf34a48650e96c33.jpg,2
723,2005-07-01T22:22:19,Bebida Láctea PIRAKIDS 200ml,Pirakids ,"R$ 1,09",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-6a2bbb2f2c6a4ee7a97e04133f2ea30a.jpg,5
625,2012-04-13T21:00:36,Cozinha Italiana TIO JOÃO 1Kg ,Tio João,"R$ 17,79",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-a58f8dfcbd3848d5876e47c892a64694.jpg,5
973,2003-11-05T11:02:36,Macarrão RENATA Parafuso 500g,Renata,"R$ 4,98",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-20160209154643336380257999c79c8f44448635d7614606394d.jpg,2
146,2005-01-02T17:41:39,Tapioca REAL Refrigerada 500g,Real,"R$ 4,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-29f0e79db61f48dc843338a3cff43961.jpeg,3
845,1990-06-10T05:03:56,Massa de Arroz URBANO Fusilli 500g,Urbano,"R$ 4,86",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-ff52b5bec30043f78a3dc455d6ce774e.jpeg,3
400,2015-11-01T21:46:33,Macarrão Sêmola ADRIA Spaguetti Nº 8 500g ,Adria,"R$ 4,29",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-c42d11f9a66c4e6ba1a9c22cfe6aad13.jpeg,4
199,1992-08-09T17:59:03,Macarrão Integral MÃE TERRA Penne Orgânico 200g,Mãe Terra ,"R$ 4,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-ff59f1cb2434464484335c52c5c4f25c.jpeg,2
562,2010-05-18T18:26:19,Trigo para Kibe BSB ALIMENTOS 500g,Bsb Alimentos,"R$ 3,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-22cafe6b3347408187c9957c0e227dac.jpg,2
762,1997-03-09T08:42:46,Macarrão Sêmola EMEGÊ Parafuso 500g,Emegê,"R$ 3,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-d4528df087964f1aa4cb95b00d353d4f.jpg,3
385,1997-08-18T02:48:12,Tomate Seco HEMMER 110g,HEMMER,"R$ 12,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-201602091554493729151ff1ec8547bc40258bf603cfd9d972bd.jpg,2
847,1993-02-11T00:29:28,Macarrão de Arroz Integral URBANO Pena 500g,Urbano,"R$ 5,59",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-146900c1ff414a2bbf069c528ca9a216.jpg,2
199,1992-08-09T17:59:03,Macarrão Integral MÃE TERRA Penne Orgânico 200g,Mãe Terra ,"R$ 4,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-ff59f1cb2434464484335c52c5c4f25c.jpeg,2
70,2003-04-26T18:42:00,Macarrão Instantâneo NISSIN LÁMEN Bacon 85g,Nissin Lámen,"R$ 1,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-20160209154651335695b283796138ba40af81e374e45b27751a.jpg,2
625,2012-04-13T21:00:36,Petit Suisse Itambezinho ITAMBÉ Tradicional 360g,Itambé ,"R$ 5,79",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-d8b5e540f67b48718d8d0d2b1cd6ca5a.jpeg,4
601,1996-03-19T21:40:28,Lasanha ADRIA 500g,Adria,"R$ 6,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-0dbb786f8a944c8a96ebbb846f6dfb64.jpg,3
888,1995-11-28T09:00:14,Cogumelo IMPERADOR Fatiado 200g,Imperador ,"R$ 12,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-c7d3bedc406a4504b44c765843a0a184.jpg,5
560,2008-02-16T20:27:33,Biov Pó JASMINE 300g,Jasmine ,"R$ 29,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-6b0cdceb5914444aa17287bc5263a666.jpg,5
300,2011-01-15T20:10:07,Iogurte Grego DANONE Tradicional 100g,Danone ,"R$ 2,19",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-3271388f69824f848a0fcd5dd2c78deb.jpg,4
211,2005-07-07T18:32:37,Macarrão de Arroz URBANO Parafuso 500g,Urbano,"R$ 3,46",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-e5fbd9a488cd4ff6a49b16347237cfcd.jpeg,2
357,2017-03-22T21:56:39,Farinha de Mandioca NIPPON Branca 1Kg ,Nippon ,"R$ 4,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-eb1b36c7e8af4e07b69ad41433cae1ca.jpeg,4
284,1992-11-25T05:42:12,Risoto Primavera TIO JOÃO Cozinha&Sabor 175g  ,Tio João,"R$ 6,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-77a3511671044bcc825a27b97757b462.jpg,2
701,1991-09-09T12:52:33,Cream Cheese PHILADELPHIA Light 300g,Philadelphia,"R$ 16,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-457713ce5ba241df9f98851aebc136a1.jpg,2
385,1997-08-18T02:48:12,Macarrão Sêmola ADRIA Espaguete Nº8 500g ,Adria,"R$ 4,29",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-8f8a1d6e34ee4d6db77d9beebe4c4a0b.jpeg,4
625,2012-04-13T21:00:36,Filé de Sardinha GOMES DA COSTA Óleo 125g ,GOMES,"R$ 10,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-12927899604b47988e422a91733e2d45.jpg,5
723,2005-07-01T22:22:19,Ervilha FUGINI Sachê 200g ,Fugini ,"R$ 1,79",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-7302118bffa04ab8ac09876eaf2f5b68.jpg,3
860,1997-07-27T08:18:02,Pêssegos em Calda SHELBY 450g,Shelby,"R$ 7,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-b59889e843594d0db6f86fec183bfb4b.jpg,5
559,1993-07-15T20:24:38,Farinha de Mandioca YOKI 500g ,Yoki,"R$ 5,19",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-face0f01a94643fa80a24dc013a1ffb8.jpg,4
246,1999-01-17T03:35:33,Mortadela Bologna AURORA Fatiada 200g,Aurora,"R$ 4,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-0e69770094bf483ab197881b65df46a0.png,3
902,2012-01-19T23:16:20,Feijão Fradinho AMÉLIA 1Kg,Amelia,"R$ 7,79",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-21123a3f75794764a0badee3c07bad98.jpg,5
254,2007-12-22T11:00:37,Macarrão com Ovos ADRIA Nhoque 500g ,Adria,"R$ 3,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-f392e20213a2464baa6a0273e6b2faa0.jpg,2
878,2012-05-26T16:18:50,Carne Vegetal SUPERBOM 400g ,SUPERBOM,"R$ 21,59",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-201602091555043015906ee2caf424694ee4a6c1e6ac20e19f8a.jpg,3
476,2004-09-10T03:31:00,Mistura 4 Legumes D'AUCY 300g,Daucy ,"R$ 5,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-5b635a13b99d498c8552e95ad34951d9.jpg,4
562,2010-05-18T18:26:19,Massa Gnocchi LA MOLISANA 500g,La Molisana,"R$ 7,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-2ebc7a0a9c524540b0b47fa78e8f97c3.jpg,2
420,2012-01-23T21:23:16,Fubá Pré Cozido YOKI 1Kg ,Yoki,"R$ 7,59",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-3f2179889d474a938acdde5e628da183.jpg,3
806,2010-07-20T21:22:21,Filé de Sardinha GOMES DA COSTA 125g ,GOMES,"R$ 10,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-3bb40105bfe14f5abea36e20cb583ffc.jpg,3
169,2005-04-06T21:19:18,Iogurte Grego NESTLÉ Light 540g,Nestle,"R$ 9,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-773c97eb5ee84ee5a9a27c7866dd2245.jpg,3
560,2008-02-16T20:27:33,Macarrão Integrale PAGANINI Penne Rigate 500g,Paganini ,"R$ 9,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-8fd55e48aca14884b31a8c50fe084e13.jpg,2
150,2011-07-14T05:04:17,Macarrão Integral EMEGÊ Parafuso 500g,Emegê ,"R$ 4,69",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-1bc41bd6ea874558a54cb118384e1b39.jpg,5
269,2006-12-08T14:13:29,Sardinha GOMES DA COSTA Limão 125g ,Gomes da Costa,"R$ 4,39",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-56847417d1e64fd5ad151a49fc0b8e2e.jpeg,4
254,2007-12-22T11:00:37,Macarrão com Ovos ADRIA Nhoque 500g ,Adria,"R$ 3,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-f392e20213a2464baa6a0273e6b2faa0.jpg,2
562,2010-05-18T18:26:19,Feijão Preto COMBRASIL 1Kg,Combrasil,"R$ 4,89",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-8cbc1c352e9b483c9946a87bc5582f0c.jpg,5
762,1997-03-09T08:42:46,Iogurte Fit ITAMBÉ Morango 170g,Itambé ,"R$ 2,19",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-475961b9182c44859fc6e17f4f338fe7.jpg,2
912,1992-02-26T19:57:47,Leite Fermentado YAKULT Light com 40 Unidades 80g,Yakult ,"R$ 1,66",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-da9c82a18626441dab5d93216965e7f6.jpg,2
417,2014-08-11T23:06:55,Cozinha Carnaroli TIO JOÃO 1Kg,Tio João,"R$ 16,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-8622cddd6f3c4648af5061e54e4748a3.jpg,5
500,1993-10-08T02:06:56,Queijo Parmesão TIROLEZ Pedaço Kg,TIROLEZ,"R$ 99,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-32485e30b7364cd7bc9cbd7735b6400d.jpeg,3
70,2003-04-26T18:42:00,Presunto PERDIGÃO sem capa de gordura Fatiado,Perdigão,"R$ 28,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-fb9573d03bb24c969d20bb99d328dce7.png,3
578,2003-03-25T03:29:20,Presunto PERDIGÃO Fatiado 200g,Perdigão ,"R$ 7,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-5b448d375bc34fa0b7831398aa7987bd.jpg,4
926,2016-03-24T07:13:29,Margarina QUALY sem Sal 500g,Qualy ,"R$ 5,79",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-d8074205d5434ae68009682d889773ac.jpg,4
723,2005-07-01T22:22:19,Mucilon NESTLÉ Multi Cereais 400g ,Nestle ,"R$ 7,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-657fee1aa32a4cc1b2b46cd0247d0d88.jpg,5
199,1992-08-09T17:59:03,Lasanha SEARA Menu Gourmet 350g,Seara ,"R$ 5,59",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-50ce5131861843f886d5cb72b20580c5.jpg,5
216,2002-02-15T09:41:44,Iogurte Fit ITAMBÉ Light Frutas Vermelhas 400g ,Itambé ,"R$ 6,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-e4d3655c94834d12b6ddc360df810f87.png,5
762,1997-03-09T08:42:46,Canjica Branca BSB ALIMENTOS 500g ,Bsb Alimentos,"R$ 2,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-c1b41544aeab4d3cb7a44ae2b017cbc1.jpg,5
196,2017-12-23T12:11:35,Canjica Branca NIPPON 500g ,Nippon,"R$ 2,79",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-f5e73db1bec4449db5db43949b2ff6b3.jpg,4
88,2007-03-04T07:16:43,Atum Ralado COQUEIRO Molho de Tomate 170g,COQUEIRO,"R$ 9,90",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-2016020915550297328473c02de489424479b800aa0c574a82fa.jpg,2
400,2015-11-01T21:46:33,Massa de Milho sem Glúten FIT FOOD com Quinoa Espaguete 250g,Fit Food,"R$ 9,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-4310d2bfaed345d28bd80f16c0292d35.jpeg,5
417,2014-08-11T23:06:55,Tahine ISTAMBUL 200g,Istambul,"R$ 12,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-01465c1811854c0ca9b7548bf1f818de.jpg,5
30,2009-07-22T09:05:08,Feijão Fradinho KICALDO 1Kg,Kicaldo,"R$ 3,49",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-9e940a93f4d24b7bacade4da714a34b0.jpg,4
116,2007-09-25T03:41:05,Macarrão ADRIA Sêmola Fidelinho 500g,Adria ,"R$ 4,29",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-ef5fd125ac1841e59f1d476a04ddfd0a.jpg,2
804,2003-12-22T11:26:37,Tomate sem Pele MASTROIANI 400g,Mastroiani,"R$ 5,29",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-cf2e4a8e91e147beb8b9ca47d10619a9.jpg,5
22,1990-02-09T03:31:14,Macarrão Sêmola ADRIA Spaguetti Nº 9 500g ,Adria,"R$ 4,29",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-4a15859a186842d5b08c36ba20c9deef.jpg,3
471,1997-12-25T09:33:59,Bebida Láctea ITAMBÉ PRÓ + Chocolate 200ml,Itambé ,"R$ 4,79",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-b076b01897c14a278e5d921b3d3f5fca.jpeg,5
89,2008-03-03T01:07:38,Macarrão com Ovos ADRIA Padre Nosso 500g ,Adria,"R$ 3,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-20d0842414cf4767b6586d900e7e1695.jpeg,5
837,2002-01-10T13:22:33,Macarrão GALO Caracolino 500g ,Galo,"R$ 4,29",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-9b951d5fa3f3478d9bc0b1659751ad60.jpeg,3
559,2017-01-05T14:53:45,Atum Ralado COQUEIRO Tomate 170g,Coqueiro,"R$ 4,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-b348206a9b3d4c7ea1b7a4e80f298750.jpeg,3
610,1994-02-10T01:31:54,Tomate Pelado PAGANINI 400g,Paganini ,"R$ 4,99",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-445891e2471d4338beb2b1dda6c14bf2.jpeg,5
1000,1997-05-04T10:45:15,Feijão Carioca DUCHEF 1Kg,DuChef,"R$ 4,29",https://s3-sa-east-1.amazonaws.com/ib.item.image.medium/m-4bcd964bdcc743d2a034ce2b201311ef.jpeg,2
